	total_energy	vdw	elec	entropy	cluster_size	PDB_name	cluster_id
0	-5.392338660057175	-54.24053750593294	-18.949612002296245	-0.3774529017988239	3	20	4
1	-0.312297987571233	-50.43832590179183	-19.92309481428643	-0.4110362780720475	2	2	1
2	18.660813974381394	-50.74811766027322	-19.199007302561956	0.0	2	19	2
3	19.676177571416346	-35.75928808780135	-20.445210858061955	-0.4110362780720475	2	21	3
