	total_energy	grid_total	grid_vdw	grid_elec	grid_hbond	conformer_id	placement_id	PDB_name
0	-117.5424205258594	-101.90358601009922	-54.832399447510724	-47.071186562588494	0	11	50	11_50.pdb
1	-114.97065236987692	-101.14629346722603	-51.87656361136294	-49.26972985586308	0	5	35	5_35.pdb
2	-114.74672075199402	-94.51181341661919	-52.05236804248519	-42.459445374134006	0	3	63	3_63.pdb
3	-113.51906598256362	-86.4813942411183	-49.02060359673163	-37.46079064438666	0	6	20	6_20.pdb
4	-111.8537658272954	-98.64891867359682	-45.61151616401241	-53.037402509584425	0	3	66	3_66.pdb
5	-111.237827451969	-100.57472088618303	-53.112960645054166	-47.46176024112886	0	11	96	11_96.pdb
6	-111.05068729058806	-89.4224725375723	-52.98657327571117	-36.43589926186113	0	3	86	3_86.pdb
7	-109.27055958774231	-91.52042439212121	-47.83005625097291	-43.69036814114831	0	11	39	11_39.pdb
8	-109.05337279335885	-99.8633671385725	-50.18788503017556	-49.675482108396935	0	11	3	11_3.pdb
9	-108.42058091177641	-98.3458373638368	-39.783623517901596	-58.5622138459352	0	6	91	6_91.pdb
10	-108.40071815834737	-93.33030976640788	-49.14268675292934	-44.18762301347853	0	3	7	3_7.pdb
11	-107.77348671600397	-92.01757741957665	-44.074141975332736	-47.94343544424392	0	3	79	3_79.pdb
12	-105.8712107177675	-97.932122604173	-46.42818482979866	-51.50393777437434	0	4	44	4_44.pdb
13	-105.06425079809071	-95.99758772029918	-44.06929977770062	-51.92828794259856	0	10	84	10_84.pdb
14	-104.56527821130679	-96.69692141190639	-51.92195880748004	-44.77496260442635	0	3	3	3_3.pdb
15	-103.33708160562031	-92.75943995822843	-47.34183786191123	-45.41760209631719	0	11	78	11_78.pdb
16	-102.88523156221727	-97.22013516186286	-46.50164294530573	-50.718492216557124	0	1	93	1_93.pdb
17	-102.49109212626291	-85.18467839988026	-43.438352571973255	-41.74632582790701	0	1	95	1_95.pdb
18	-102.3532245724683	-77.81866045827425	-40.53410448078765	-37.284555977486605	0	6	81	6_81.pdb
19	-102.34894416897728	-85.0564863037907	-51.196434163718536	-33.86005214007216	0	6	79	6_79.pdb
20	-102.22917563212566	-87.77216149708717	-46.12607702505419	-41.64608447203298	0	2	70	2_70.pdb
21	-102.1066561623191	-95.76544284455441	-43.64062902423615	-52.124813820318266	0	11	86	11_86.pdb
22	-101.58003275380298	-99.98207036830254	-46.250767767543024	-53.73130260075951	0	7	28	7_28.pdb
23	-101.51835452853268	-91.97427274838947	-48.72343294099841	-43.25083980739106	0	7	37	7_37.pdb
24	-101.5155965236573	-86.48311225249563	-41.481822627683016	-45.001289624812614	0	11	74	11_74.pdb
25	-101.32986130727122	-87.49328488757328	-47.484057084798465	-40.00922780277482	0	4	39	4_39.pdb
26	-101.20620075485665	-77.73781059364515	-42.53811533291049	-35.19969526073466	0	4	86	4_86.pdb
27	-101.0754756104453	-102.46020223735262	-41.14484273220229	-61.315359505150326	0	5	57	5_57.pdb
28	-100.96842885887503	-88.77415900732097	-43.1287974456179	-45.64536156170307	0	3	53	3_53.pdb
29	-100.88974449656226	-84.11361032938095	-45.26049561727049	-38.85311471211045	0	10	41	10_41.pdb
30	-99.67037695881433	-82.30229091814115	-44.670031061134495	-37.63225985700665	0	6	99	6_99.pdb
31	-99.61067623941565	-90.31171944019738	-47.979014704818496	-42.332704735378876	0	10	83	10_83.pdb
32	-98.90571303650387	-83.69653225968324	-45.76730612356446	-37.929226136118785	0	8	61	8_61.pdb
33	-98.70702201189715	-92.02931563955515	-47.09406222889785	-44.9352534106573	0	11	71	11_71.pdb
34	-98.32185348516015	-90.77595400013541	-38.6436049368101	-52.13234906332531	0	1	11	1_11.pdb
35	-98.28044589684686	-77.27548629292062	-48.21747290496496	-29.05801338795566	0	6	64	6_64.pdb
36	-98.24524643048937	-86.18972146872403	-51.08335581436438	-35.10636565435966	0	10	32	10_32.pdb
37	-98.16489108997504	-96.66105952349434	-41.82202940803375	-54.839030115460595	0	5	62	5_62.pdb
38	-98.02592214506532	-82.87594912734741	-41.69329385676221	-41.1826552705852	0	3	30	3_30.pdb
39	-97.91688710497878	-90.60602552684733	-34.721819478297405	-55.88420604854993	0	11	60	11_60.pdb
40	-96.84200838519564	-82.57073762591878	-37.0991335437019	-45.47160408221687	0	4	31	4_31.pdb
41	-96.63166994278592	-79.23163826175816	-41.5891652605339	-37.64247300122426	0	8	16	8_16.pdb
42	-96.19524614384179	-82.92260182500816	-48.38182897466001	-34.54077285034815	0	11	80	11_80.pdb
43	-95.99914825177854	-88.3719077215575	-49.23597239901809	-39.135935322539424	0	8	27	8_27.pdb
44	-95.99492338517334	-87.29788529746847	-45.77803276570328	-41.51985253176519	0	11	21	11_21.pdb
45	-95.74492339613346	-80.04225645309359	-40.41003880910253	-39.63221764399105	0	8	11	8_11.pdb
46	-95.55802025823729	-96.07667394645497	31.695777370322386	-127.77245131677736	0	10	15	10_15.pdb
47	-95.54724264521747	-77.69162774705964	-40.21222924576864	-37.479398501290994	0	3	45	3_45.pdb
48	-95.4272479552931	-93.55795646228421	-44.65607275653643	-48.90188370574777	0	5	66	5_66.pdb
49	-95.0194622509421	-81.00993579086767	-48.579216878490655	-32.43071891237701	0	4	93	4_93.pdb
50	-94.58721029930096	-78.58183464855263	-47.63911510655364	-30.94271954199899	0	8	63	8_63.pdb
51	-94.30930810961328	-77.53275552134198	-36.58347397889985	-40.94928154244213	0	11	54	11_54.pdb
52	-94.15110709008016	-71.94536028388217	-43.067030262310055	-28.87833002157211	0	8	88	8_88.pdb
53	-93.85762163845203	-77.79978307989671	-46.70206808973852	-31.09771499015819	0	2	100	2_100.pdb
54	-93.83262169973995	-77.67972130565698	-36.93163809304821	-40.74808321260877	0	4	96	4_96.pdb
55	-93.46167758784372	-75.51849612964932	-41.43943310435682	-34.0790630252925	0	9	60	9_60.pdb
56	-93.25015390638555	-73.67633091494476	-44.7186388855667	-28.95769202937806	0	8	30	8_30.pdb
57	-93.20968411420088	-76.84862201339762	-43.2074817615631	-33.641140251834514	0	6	54	6_54.pdb
58	-93.18941375692904	-77.31726505544322	-43.690970840492376	-33.62629421495083	0	4	87	4_87.pdb
59	-93.0636881631678	-72.02210967396465	-46.31813712420351	-25.703972549761147	0	6	2	6_2.pdb
60	-92.59258852641486	-91.36440588919811	-41.7632003913055	-49.601205497892614	0	7	53	7_53.pdb
61	-92.22110721839162	-74.56094715867442	-42.16810960723892	-32.39283755143551	0	8	99	8_99.pdb
62	-92.17319487971628	-76.21749173147788	-43.52436769160608	-32.69312403987179	0	8	23	8_23.pdb
63	-92.01632432971229	-76.38882008499209	-44.25231821294386	-32.13650187204823	0	8	56	8_56.pdb
64	-91.95305296634929	-77.75302358540262	-47.436119992992495	-30.316903592410114	0	8	65	8_65.pdb
65	-91.95072557465701	-82.44783552437329	-43.08992879594754	-39.35790672842575	0	5	18	5_18.pdb
66	-91.71346117968838	-80.76994338075029	-48.41338311312191	-32.35656026762838	0	1	83	1_83.pdb
67	-91.63763774676104	-83.75811453183447	-46.08391307181151	-37.67420146002296	0	3	91	3_91.pdb
68	-91.57619254936625	-78.44355216662098	-50.07806641405446	-28.365485752566507	0	11	77	11_77.pdb
69	-91.43360546768352	-87.06201580895332	-47.017158082398176	-40.04485772655514	0	10	55	10_55.pdb
70	-91.41297582898056	-74.4628078781688	-48.416121720509636	-26.04668615765916	0	8	64	8_64.pdb
71	-90.88555749012221	-78.52561784261786	-45.23615073578078	-33.28946710683707	0	9	76	9_76.pdb
72	-90.74248146323671	-76.99102080623874	-43.25515444624648	-33.73586635999225	0	11	66	11_66.pdb
73	-90.2200267602291	-78.21972780208138	-46.776768731178876	-31.442959070902504	0	1	88	1_88.pdb
74	-90.11445584235332	-72.90658844829223	-45.07259151378471	-27.83399693450752	0	8	71	8_71.pdb
75	-90.04156784119456	-77.49106019779288	-44.041964680231644	-33.44909551756123	0	8	77	8_77.pdb
76	-89.66541075310184	-74.54736261284846	-46.47770550435461	-28.069657108493853	0	10	52	10_52.pdb
77	-89.45824133929145	-79.88604448565493	-37.7763001283948	-42.10974435726013	0	11	87	11_87.pdb
78	-89.33949637891696	-73.06955393599743	-37.6752112102098	-35.39434272578763	0	11	38	11_38.pdb
79	-89.32869509606425	-77.05255377888793	-39.16928597262678	-37.88326780626115	0	11	88	11_88.pdb
80	-89.18450737609142	-69.52968175207575	-39.038394861372325	-30.491286890703424	0	5	96	5_96.pdb
81	-89.08627271342759	-78.3277158714174	-35.602330014939184	-42.72538585647821	0	6	6	6_6.pdb
82	-88.9820054448348	-72.39862231050789	-40.23752681856064	-32.16109549194725	0	4	9	4_9.pdb
83	-88.85734391268491	-83.61344196157853	-49.55182939490507	-34.06161256667346	0	10	30	10_30.pdb
84	-88.55097492431563	-68.7739686397708	-40.10855311188779	-28.665415527883006	0	6	66	6_66.pdb
85	-88.3971814087005	-70.63678892816341	-40.07433277044207	-30.56245615772134	0	8	3	8_3.pdb
86	-88.23071308813942	-72.62836378202805	-39.850600015596896	-32.77776376643115	0	8	14	8_14.pdb
87	-87.80564526208568	-74.03011009963149	-45.02888869370815	-29.00122140592333	0	1	31	1_31.pdb
88	-87.74086313326558	-69.57573549190636	-47.348262585338276	-22.22747290656809	0	9	1	9_1.pdb
89	-87.58034381401973	-77.85229714606209	-38.54458618202465	-39.307710964037426	0	1	10	1_10.pdb
