	enthalpy	PDB_name
0	-27.33733358205942	6
1	-27.13750295302661	19
2	-26.965990737293318	16
3	-26.941984700676603	15
4	-26.76789864726602	1
5	-26.197675392440516	10
6	-26.19502616964282	17
7	-26.149355160615254	18
8	-25.707660188183578	12
9	-25.674745879058378	21
10	-25.558454580634493	24
11	-25.518977855551007	2
12	-25.399505377626465	25
13	-24.76466873424311	7
14	-24.760698975487234	23
15	-23.96675976260921	13
16	-23.44247478318312	8
17	-23.117186907162772	3
18	-22.320236440513785	14
19	-22.063831224948654	22
20	-21.910249061189884	20
21	-21.252136619650248	4
22	-19.986072238004926	11
23	-18.907023007300566	9
24	1.270040382732983	5
