	total_energy	vdw	elec	entropy	cluster_size	PDB_name	cluster_id
0	-29.54644443935362	-69.50577387894295	-19.991504747112966	-0.45938556323339674	18	23	2
1	-22.92120826625377	-61.9491910635987	-20.2416440243003	-0.9118184955142613	6	12	1
