	total_energy	grid_total	grid_vdw	grid_elec	grid_hbond	conformer_id	placement_id	PDB_name
0	-120.07462909353978	-99.56456921935506	-50.89557146588003	-48.66899775347503	0	10	63	10_63.pdb
1	-116.57061800343956	-102.19299578404758	-53.728839825426775	-48.464155958620815	0	11	39	11_39.pdb
2	-114.91579288117896	-105.99425805793521	-53.24905801991061	-52.745200038024606	0	10	72	10_72.pdb
3	-112.5727794644547	-104.28100508222785	-54.437703769765875	-49.843301312461975	0	10	30	10_30.pdb
4	-112.33019983157418	-92.0052825698164	-50.370023194982025	-41.635259374834376	0	3	53	3_53.pdb
5	-111.47316409471966	-90.08464936565579	-53.16514737086263	-36.91950199479317	0	3	17	3_17.pdb
6	-111.31041351016879	-98.14896179110548	-49.847639577541074	-48.30132221356441	0	3	7	3_7.pdb
7	-110.99698267932067	-98.06511403296994	-43.321309739012406	-54.74380429395754	0	9	91	9_91.pdb
8	-109.6453489097847	-110.67868931834592	-47.97051498572637	-62.70817433261955	0	8	66	8_66.pdb
9	-108.18173478362348	-95.97030185414978	-49.129739862820514	-46.84056199132927	0	11	16	11_16.pdb
10	-107.56371443783931	-96.16937493946979	-55.04926921278851	-41.12010572668128	0	11	48	11_48.pdb
11	-106.98898029718472	-85.23398319126676	-51.724659187704944	-33.50932400356182	0	6	92	6_92.pdb
12	-106.28060995874041	-96.63171752375744	-49.04430107126415	-47.587416452493294	0	10	75	10_75.pdb
13	-106.23003474409909	-95.301566649879	-45.138447450877116	-50.16311919900189	0	2	98	2_98.pdb
14	-105.41671178092584	-90.51935241138824	-43.75774969316246	-46.76160271822578	0	3	38	3_38.pdb
15	-104.92490364530885	-92.60400485952226	-50.546304104607366	-42.057700754914904	0	3	42	3_42.pdb
16	-104.60419943973578	-89.11629219633087	-46.83615876395345	-42.28013343237743	0	7	31	7_31.pdb
17	-102.63238856605142	-85.6302305494047	-47.28205295223497	-38.34817759716972	0	2	80	2_80.pdb
18	-102.02773542056644	-87.3927194303398	-47.61542790096992	-39.777291529369876	0	3	90	3_90.pdb
19	-101.70346011308163	-94.8287057574143	-49.087491987572285	-45.74121376984202	0	11	11	11_11.pdb
20	-100.79505721362409	-89.12722751304042	-47.01593152566365	-42.11129598737678	0	4	20	4_20.pdb
21	-100.7872396148943	-85.67657724247002	-48.89700698765472	-36.779570254815305	0	2	54	2_54.pdb
22	-100.73532135855167	-82.10907805926243	-44.72371630462833	-37.3853617546341	0	8	91	8_91.pdb
23	-100.70190243313354	-92.15545294246296	-53.7678651844643	-38.38758775799866	0	11	25	11_25.pdb
24	-100.3835279009397	-84.15629747541902	-45.55968196735694	-38.596615508062094	0	10	48	10_48.pdb
25	-100.01392588641656	-92.34579864706222	-43.946365459074684	-48.39943318798755	0	11	82	11_82.pdb
26	-99.98776008631467	-90.8414354338396	-46.509452226795595	-44.33198320704401	0	2	20	2_20.pdb
27	-99.85825584162518	-82.66251455895508	-47.368015337410874	-35.29449922154421	0	8	97	8_97.pdb
28	-99.81248508857831	-97.93821654396197	-46.35585764884342	-51.58235889511856	0	7	93	7_93.pdb
29	-99.04327077568765	-80.36357250364227	-44.34664487866945	-36.01692762497282	0	6	5	6_5.pdb
30	-98.92638506808304	-78.72594707583767	-45.72733337616908	-32.998613699668596	0	8	23	8_23.pdb
31	-97.9334151816015	-78.91944691051921	-40.057448030508134	-38.861998880011086	0	6	17	6_17.pdb
32	-97.88562334650632	-84.13108348106877	-47.009310815931364	-37.1217726651374	0	10	64	10_64.pdb
33	-97.02178821030691	-73.05025913451284	-48.10784580557687	-24.94241332893597	0	9	27	9_27.pdb
34	-96.96634970805829	-78.5391177331509	-41.07312013523531	-37.465997597915596	0	6	21	6_21.pdb
35	-96.8086740761392	-77.33990739422458	-35.90077638221932	-41.43913101200527	0	3	55	3_55.pdb
36	-96.67297756944006	-78.25041738486291	-42.03545375544794	-36.21496362941498	0	6	40	6_40.pdb
37	-96.43417608678904	-79.6576488217055	-44.292245656333826	-35.36540316537166	0	3	14	3_14.pdb
38	-96.33563592865745	-76.70209945347071	-44.943995201272074	-31.75810425219863	0	8	64	8_64.pdb
39	-95.98241194741016	-78.97088776620936	-49.27530473726159	-29.69558302894776	0	8	49	8_49.pdb
40	-95.38794005063357	-88.70975216365025	-47.35556253164692	-41.35418963200333	0	7	42	7_42.pdb
41	-95.28972529951935	-76.6119307102124	-43.51398831705671	-33.0979423931557	0	4	14	4_14.pdb
42	-95.03302962875071	-76.22058503262042	-43.430089840244264	-32.790495192376156	0	8	11	8_11.pdb
43	-94.85139074294955	-88.23131974930016	-36.021041176959784	-52.210278572340364	0	3	45	3_45.pdb
44	-94.81656375089378	-88.09155761620784	-46.274150050622026	-41.8174075655858	0	11	84	11_84.pdb
45	-94.73296315894706	-89.35838303372694	-36.612106588778104	-52.746276444948826	0	2	34	2_34.pdb
46	-94.71781789232753	-77.9956856124164	-48.356591099833906	-29.639094512582492	0	8	100	8_100.pdb
47	-94.38228920799186	-89.62996858154636	-48.71847352740718	-40.91149505413919	0	1	100	1_100.pdb
48	-94.06361821430312	-78.30453861737544	-40.139727585033654	-38.16481103234178	0	8	4	8_4.pdb
49	-94.01785691827965	-77.64829471761479	-34.948879155759194	-42.69941556185559	0	8	33	8_33.pdb
50	-93.98072685624807	-81.99670801345472	-45.39625889402351	-36.60044911943121	0	3	30	3_30.pdb
51	-93.19184361209489	-75.16013756327125	-47.486800659829846	-27.673336903441406	0	3	94	3_94.pdb
52	-92.55705049677617	-76.52727542021604	-47.48975188636028	-29.03752353385576	0	8	25	8_25.pdb
53	-92.51796347479988	-83.93357851504344	-46.25563809204625	-37.67794042299719	0	7	37	7_37.pdb
54	-92.40890108355052	-81.58139663099135	-45.11612219590498	-36.46527443508638	0	9	94	9_94.pdb
55	-92.38798655768704	-73.11114584670239	-44.505124890561994	-28.606020956140384	0	8	54	8_54.pdb
56	-92.18396220577179	-77.84316835564874	-44.188441864081256	-33.654726491567494	0	8	85	8_85.pdb
57	-92.02156084009675	-79.32925141557817	-40.46019835706785	-38.86905305851031	0	10	93	10_93.pdb
58	-91.65625208689829	-81.68344467936916	-39.78819519210937	-41.89524948725979	0	8	67	8_67.pdb
59	-91.61734905775573	-76.77263519097093	-50.43141955295688	-26.341215638014052	0	8	34	8_34.pdb
60	-91.5623103561982	-84.09659241142502	-34.059361033710225	-50.0372313777148	0	4	9	4_9.pdb
61	-91.46813127036106	-80.48009658416395	-47.9712600274604	-32.50883655670354	0	1	54	1_54.pdb
62	-91.33342534924284	-85.21978484246247	-48.2803065535718	-36.93947828889068	0	11	42	11_42.pdb
63	-91.0114598773036	-77.09351444826802	-44.541148589675664	-32.55236585859237	0	8	63	8_63.pdb
64	-90.86557490168697	-73.86275621307945	-36.01222757513582	-37.85052863794363	0	6	65	6_65.pdb
65	-90.83867248773359	-89.27473054510594	-37.267158105749644	-52.007572439356295	0	3	95	3_95.pdb
66	-90.82799591578143	-83.38055176451356	-30.855280104928124	-52.52527165958543	0	7	58	7_58.pdb
67	-90.69786374537816	-75.14910455851441	-44.02822470871581	-31.12087984979859	0	8	52	8_52.pdb
68	-90.58974450951364	-76.46336465941073	-43.43525412696555	-33.02811053244518	0	8	21	8_21.pdb
69	-90.28035116493791	-71.85382591502399	-47.354950897010134	-24.498875018013855	0	2	40	2_40.pdb
70	-89.98538039179128	-77.79736605286503	-46.3433870603645	-31.453978992500527	0	1	88	1_88.pdb
71	-89.96104584561462	-68.75512031865273	-40.3936411427196	-28.361479175933134	0	9	34	9_34.pdb
72	-89.91387720203127	-75.36733551343622	-39.80358238368777	-35.56375312974844	0	4	67	4_67.pdb
73	-89.82558845493767	-81.25551015421152	-37.157585269735065	-44.09792488447646	0	2	5	2_5.pdb
74	-89.52057403953933	-73.06810040678195	-32.092135729885435	-40.97596467689652	0	8	38	8_38.pdb
75	-89.45232034584778	-76.2081423883868	-47.57317344497577	-28.634968943411028	0	8	61	8_61.pdb
76	-89.18919193855493	-78.20577047970724	-39.88950808857293	-38.3162623911343	0	3	76	3_76.pdb
77	-89.1477699127351	-81.46591018077446	-29.759746418623696	-51.706163762150766	0	1	56	1_56.pdb
78	-89.08179780129733	-74.9878797128627	-43.67354525561162	-31.31433445725109	0	2	65	2_65.pdb
79	-88.93124026120029	-71.78614891623346	-39.477292511179485	-32.30885640505397	0	10	81	10_81.pdb
80	-88.87672703256396	-75.13817315340972	-43.98413631007342	-31.154036843336304	0	11	13	11_13.pdb
81	-88.65429924188156	-73.34971039948827	-38.88413099264254	-34.465579406845734	0	8	19	8_19.pdb
82	-88.65057486097967	-82.29855596393017	-45.18122392936384	-37.117332034566324	0	4	8	4_8.pdb
83	-88.58767560265478	-71.80714011275643	-26.699376242339806	-45.10776387041662	0	6	8	6_8.pdb
84	-88.42848112330373	-75.21019871475285	-35.917617930961704	-39.292580783791145	0	10	13	10_13.pdb
85	-88.3941771958883	-78.70509435975852	-49.18977987713108	-29.515314482627442	0	3	26	3_26.pdb
86	-88.12243203784143	-79.55451470725194	-47.19442115961531	-32.36009354763663	0	6	77	6_77.pdb
87	-88.05896976293653	-73.77630462418196	-44.67147060353518	-29.104834020646777	0	11	22	11_22.pdb
88	-87.96011325259938	-73.59211832901302	-33.61442152855129	-39.97769680046173	0	4	41	4_41.pdb
89	-87.94083272970845	-82.82184641335003	-34.170238552780795	-48.651607860569236	0	7	60	7_60.pdb
