	total_energy	vdw	elec	entropy	cluster_size	PDB_name	cluster_id
0	-15.49770368324224	-62.255436183393144	-18.48938674322347	0.0	2	19	1
1	-10.35618956235395	-59.91774012345695	-19.16320227317085	0.0	4	14	4
2	-9.549635403475802	-55.799889577315696	-18.631663166456658	0.0	2	21	3
3	-9.139457683219723	-53.843077978681514	-18.774368249131108	-0.744501018831001	4	20	5
4	-8.75932830402791	-53.136149363483604	-20.18664151765567	0.0	2	11	2
