	total_energy	vdw	elec	entropy	cluster_size	PDB_name	cluster_id
0	-28.80521575713291	-62.187243901768255	-20.840850209345966	-0.6157317058527502	8	23	5
1	-28.54246793419244	-62.690091655767596	-20.680968740974034	-0.377452901798824	3	18	3
2	-28.148922241336926	-60.615710408722	-21.04461660749624	-0.37745290179882385	3	12	1
3	-27.07763000272882	-61.1024072673236	-20.064627975769714	0.0	3	13	2
4	-25.877468647125735	-59.38192200060548	-20.108377557834327	0.0	6	22	4
