	total_energy	grid_total	grid_vdw	grid_elec	grid_hbond	conformer_id	placement_id	PDB_name
154	-82.24449100846749	-72.63012882264732	-37.79725815992546	-34.83287066272187	0	1	68	1_68.pdb
155	-82.04926494648996	-75.68127029473825	-36.91406945441579	-38.76720084032246	0	7	35	7_35.pdb
156	-82.00319400600044	-76.0349739806844	-38.61561928567209	-37.41935469501231	0	11	68	11_68.pdb
157	-81.65027404390212	-73.64881572818234	-40.5974739118246	-33.05134181635774	0	7	97	7_97.pdb
158	-80.96506429437022	-67.60116182440203	-34.44856344113726	-33.152598383264774	0	11	26	11_26.pdb
159	-80.92300845846694	-84.04275930612143	-43.0396937059742	-41.003065600147224	0	10	84	10_84.pdb
160	-80.91373785301022	-58.660540218555	-35.104334347461815	-23.55620587109318	0	6	20	6_20.pdb
161	-80.7097930710181	-70.85503763070083	-44.12850298545769	-26.72653464524314	0	9	88	9_88.pdb
162	-80.70840489698799	-68.7104189966702	-45.432986611318455	-23.277432385351744	0	10	52	10_52.pdb
163	-80.70537549421282	-56.09715117650691	-39.02494381597576	-17.072207360531156	0	9	37	9_37.pdb
164	-80.5832115607899	-55.398284850235	-37.74137697790433	-17.656907872330674	0	9	97	9_97.pdb
165	-80.57342876279867	-54.61459022543873	-45.43728322838888	-9.177306997049858	0	8	52	8_52.pdb
166	-80.57246048883013	-65.56984795015848	-24.529869110115474	-41.039978840043	0	7	15	7_15.pdb
167	-80.08469216496553	-65.91788983720501	-41.56945236087131	-24.3484374763337	0	8	78	8_78.pdb
168	-79.94306902206783	-70.28386472765553	-31.880448497330768	-38.40341623032476	0	11	98	11_98.pdb
169	-79.72927608926669	-68.69333470674859	-38.800193299155396	-29.89314140759319	0	8	10	8_10.pdb
170	-79.68256202236199	-63.66952019343611	-43.253455603682966	-20.41606458975314	0	1	99	1_99.pdb
171	-79.3051524930446	-64.17304772211827	-44.837878621884606	-19.335169100233664	0	9	69	9_69.pdb
172	-79.23387940771633	-75.2336763117743	-33.94370079308101	-41.28997551869329	0	1	26	1_26.pdb
173	-79.08433219067179	-59.71935186551187	-30.664763490755597	-29.054588374756268	0	2	83	2_83.pdb
174	-78.79818995236835	-72.39989513425154	-28.37095369594924	-44.0289414383023	0	11	18	11_18.pdb
175	-78.49263010276522	-71.49275013541748	-30.34237430668391	-41.15037582873357	0	11	45	11_45.pdb
176	-78.41863260314435	-57.604395654319006	-29.453632919740947	-28.150762734578056	0	10	6	10_6.pdb
177	-78.28134539373605	-73.11897466728561	-42.269717722601996	-30.849256944683624	0	5	41	5_41.pdb
178	-78.1181525144411	-68.5171935805486	-36.392212363489286	-32.124981217059315	0	11	7	11_7.pdb
179	-77.90737822708988	-68.46807875455562	-39.070675387827144	-29.397403366728472	0	11	39	11_39.pdb
180	-77.49696788212958	-69.13082166303889	-43.10338737071103	-26.027434292327847	0	3	89	3_89.pdb
181	-77.41661908862667	-60.87475837825906	-43.52766295106442	-17.34709542719464	0	1	76	1_76.pdb
182	-77.2403582088653	-65.80769661253616	-41.914843544067345	-23.892853068468813	0	1	4	1_4.pdb
